codigo;Ano;Desmatamento
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
130360;2007;205,9
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130380;2007;1171,0
130390;2007;174,3
130390;2007;174,3
130390;2007;174,3
130395;2007;190,1
130395;2007;190,1
130395;2007;190,1
130406;2007;153,4
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
130420;2007;610,5
210043;2007;179,1
210043;2007;179,1
210043;2007;179,1
210043;2007;179,1
210043;2007;179,1
210043;2007;179,1
210043;2007;179,1
210005;2007;5184,4
210005;2007;5184,4
210005;2007;5184,4
210005;2007;5184,4
210005;2007;5184,4
210005;2007;5184,4
210015;2007;nada consta
210015;2007;nada consta
210020;2007;902,9
210055;2007;370,8
210055;2007;370,8
210060;2007;2130,7
210060;2007;2130,7
210060;2007;2130,7
210060;2007;2130,7
210060;2007;2130,7
210060;2007;2130,7
210070;2007;309,9
210070;2007;309,9
210070;2007;309,9
210070;2007;309,9
210070;2007;309,9
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210080;2007;nada consta
210083;2007;167,0
210083;2007;167,0
210083;2007;167,0
210083;2007;167,0
210083;2007;167,0
210083;2007;167,0
170215;2007;741,7
170215;2007;741,7
170215;2007;741,7
170215;2007;741,7
170215;2007;741,7
170215;2007;741,7
210090;2007;nada consta
210090;2007;nada consta
210090;2007;nada consta
210095;2007;1709,9
210095;2007;1709,9
210095;2007;1709,9
210095;2007;1709,9
210095;2007;1709,9
210095;2007;1709,9
210100;2007;395,2
210100;2007;395,2
210100;2007;395,2
210100;2007;395,2
210100;2007;395,2
210100;2007;395,2
210120;2007;1198,0
210120;2007;1198,0
210120;2007;1198,0
210120;2007;1198,0
210120;2007;1198,0
210125;2007;81,6
210125;2007;81,6
210125;2007;81,6
210160;2007;2871,9
210160;2007;2871,9
210160;2007;2871,9
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210170;2007;nada consta
210177;2007;127,0
210177;2007;127,0
210177;2007;127,0
210177;2007;127,0
210173;2007;nada consta
210173;2007;nada consta
210197;2007;314,6
210197;2007;314,6
210197;2007;314,6
210197;2007;314,6
210197;2007;314,6
210197;2007;314,6
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210200;2007;3390,5
210203;2007;2070,0
210203;2007;2070,0
210203;2007;2070,0
210203;2007;2070,0
210203;2007;2070,0
210203;2007;2070,0
210210;2007;nada consta
210210;2007;nada consta
210210;2007;nada consta
210210;2007;nada consta
210210;2007;nada consta
210210;2007;nada consta
210220;2007;nada consta
210220;2007;nada consta
210220;2007;nada consta
210220;2007;nada consta
210232;2007;1830,2
210232;2007;1830,2
210232;2007;1830,2
210232;2007;1830,2
210232;2007;1830,2
210232;2007;1830,2
210235;2007;639,6
210235;2007;639,6
210235;2007;639,6
210235;2007;639,6
210235;2007;639,6
210250;2007;55,1
210250;2007;55,1
210250;2007;55,1
210250;2007;55,1
210250;2007;55,1
210255;2007;405,4
210255;2007;405,4
210255;2007;405,4
210255;2007;405,4
210260;2007;910,0
210260;2007;910,0
210260;2007;910,0
210270;2007;214,9
210270;2007;214,9
210270;2007;214,9
210270;2007;214,9
210270;2007;214,9
210280;2007;0,0
210290;2007;642,2
210290;2007;642,2
210290;2007;642,2
210290;2007;642,2
210290;2007;642,2
210300;2007;nada consta
210300;2007;nada consta
210300;2007;nada consta
210310;2007;229,5
210310;2007;229,5
210317;2007;2180,5
210317;2007;2180,5
210317;2007;2180,5
210317;2007;2180,5
210317;2007;2180,5
210317;2007;2180,5
210317;2007;2180,5
210320;2007;nada consta
210320;2007;nada consta
